HOME_AREA,WORK_AREA,PERCENT_TRAVELLERS  (Avg),HOME_LONGITUDE,HOME_LATITUDE,WORK_LONGITUDE,WORK_LATITUDE,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
F8_E8_F9_E9,SOHAN_CHAK_SHAHZAD,0.002669,73.03277168,33.7134014,73.13181944999998,33.670485359999994,17.26,10.331765735806197
F8_E8_F9_E9,TARAMRI_ALIPUR_FARASHTOWN,0.001443,73.03277168,33.7134014,73.19503299999998,33.64359527,23.561000000000003,16.902133670686535
F8_E8_F9_E9,WESTRIDGE,0.0007792000000000002,73.03277168,33.7134014,73.01947658,33.61226834,16.307,11.31259901807134
FAIZABAD_STADIUM_ROAD,ADIALA,0.0011541666666666668,73.07357536,33.65196382,73.05209675000002,33.54623619,16.319,11.923492684973347
FAIZABAD_STADIUM_ROAD,BAHRIA1_6_PWD,0.0036068333333333334,73.07357536,33.65196382,73.13773117,33.56252679,18.743,11.584561494710101
FAIZABAD_STADIUM_ROAD,BAHRIA8,0.0025966666666666664,73.07357536,33.65196382,73.085473,33.495714,25.662000000000003,17.409116693361412
FAIZABAD_STADIUM_ROAD,BHARAKAHU_BANIGALA,0.004833,73.07357536,33.65196382,73.18177033,33.73680847,17.068,13.754976339248428
FAIZABAD_STADIUM_ROAD,CHAKLALA,0.0038953333333333327,73.07357536,33.65196382,73.07507165,33.60093813,9.556,5.675488975571415
FAIZABAD_STADIUM_ROAD,DHA1_BAHRIA7,0.0012984000000000001,73.07357536,33.65196382,73.10114689,33.54223911,17.721,12.465211300836419
FAIZABAD_STADIUM_ROAD,DHA2_ZARAJ,0.002236166666666667,73.07357536,33.65196382,73.15604531999999,33.53117099,23.779,15.451805249872674
FAIZABAD_STADIUM_ROAD,DHAMIAL_CHAKRI_ROAD,0.0012984000000000001,73.07357536,33.65196382,73.01000235,33.56066811,17.913,11.735325094745681
FAIZABAD_STADIUM_ROAD,DHOKE_HASSU,0.005266,73.07357536,33.65196382,73.03386451,33.626641150000005,7.829999999999999,4.630654667701122
FAIZABAD_STADIUM_ROAD,F10_F11_E11_D12,0.006131666666666666,73.07357536,33.65196382,72.99067119,33.692262809999995,12.848,8.884674116903716
FAIZABAD_STADIUM_ROAD,F6_F7_E7,0.0072135,73.07357536,33.65196382,73.06117237,33.72367762,12.555,8.05635845158995
FAIZABAD_STADIUM_ROAD,F8_E8_F9_E9,0.010604,73.07357536,33.65196382,73.03277168,33.7134014,9.566,7.8053967789489835
FAIZABAD_STADIUM_ROAD,G10_G11_G12,0.0046886666666666665,73.07357536,33.65196382,73.00632507,33.67167071,11.625,6.598508853790385
FAIZABAD_STADIUM_ROAD,G13_G14_GOLRA,0.0017311666666666667,73.07357536,33.65196382,72.95087122,33.64752556,17.055000000000003,11.368598621849396
FAIZABAD_STADIUM_ROAD,G5_F5_DIPLOMATIC_SECRETARIAT,0.007069,73.07357536,33.65196382,73.09936917,33.72629888,11.493,8.603295708826217
FAIZABAD_STADIUM_ROAD,G6_G7_BLUE_AREA,0.01976483333333333,73.07357536,33.65196382,73.07453242999999,33.71343576,10.546,6.835941474334279
FAIZABAD_STADIUM_ROAD,G8_G9,0.012623500000000001,73.07357536,33.65196382,73.04003006,33.69034756,6.4670000000000005,5.277601243191144
FAIZABAD_STADIUM_ROAD,GHAURI_BURMA_TOWN_KHANNA,0.008655999999999999,73.07357536,33.65196382,73.13042452,33.62744881999999,10.872,5.926830382973279
FAIZABAD_STADIUM_ROAD,H10_H11_H12,0.0019474999999999998,73.07357536,33.65196382,72.9999366,33.6462776,13.127,6.845547633271467
FAIZABAD_STADIUM_ROAD,H13_I14_JHANGI_SYEDAN,0.0030294999999999996,73.07357536,33.65196382,72.95902271,33.62512322,13.693,11.016707705767923
FAIZABAD_STADIUM_ROAD,H9_I9,0.018538499999999996,73.07357536,33.65196382,73.05200624999999,33.66234500000001,4.559,2.3060428777515787
FAIZABAD_STADIUM_ROAD,I10_I11,0.008006833333333333,73.07357536,33.65196382,73.03527323000002,33.64604400000001,6.420000000000001,3.6059859900460176
FAIZABAD_STADIUM_ROAD,I8_H8_SHAKARPARIAN,0.0500615,73.07357536,33.65196382,73.07717666999999,33.68034167,9.811,3.173025127643643
FAIZABAD_STADIUM_ROAD,KHANNA_KORAL,0.0023805,73.07357536,33.65196382,73.10675249999998,33.62449535,10.301,4.331573295106752
FAIZABAD_STADIUM_ROAD,KOHINOOR_MILL_PIRWADHAI,0.003606833333333333,73.07357536,33.65196382,72.98985375,33.61071461,11.002,9.006599247207355
FAIZABAD_STADIUM_ROAD,LALKURTI_TENCH_DHOKSYEDAN,0.0033181666666666667,73.07357536,33.65196382,73.04073332,33.579432849999996,13.007999999999997,8.619404240361632
FAIZABAD_STADIUM_ROAD,LIAQUATBAGH_RAJABAZAR,0.011974499999999999,73.07357536,33.65196382,73.05613158,33.61586581,8.094,4.326612509475858
FAIZABAD_STADIUM_ROAD,MORGAH_ASKARI14,0.0012983333333333332,73.07357536,33.65196382,73.07338379,33.54724362000001,17.317000000000004,11.644368474530037
FAIZABAD_STADIUM_ROAD,NAVAL_GULBERG,0.001659166666666667,73.07357536,33.65196382,73.17832789,33.57863522,17.76,12.6718547840603
FAIZABAD_STADIUM_ROAD,OLD_AIRPORT,0.002741,73.07357536,33.65196382,73.11899808,33.59809288,14.013999999999998,7.319147297843669
FAIZABAD_STADIUM_ROAD,QASIM_MARKET_RANGE_ROAD,0.002164,73.07357536,33.65196382,73.01657994,33.59000294999999,15.122,8.678697283026821
FAIZABAD_STADIUM_ROAD,RAWAL_ROAD,0.0072135,73.07357536,33.65196382,73.07381199999999,33.618767170000005,6.971000000000001,3.691364072259484
