Stop Name,latitude,longitude
Barakahu,33.73545711136281, 73.16536185943997
Shahdara Stop south,33.73452387358615, 73.15921949333925
Malpur South,33.72892256947114, 73.1440615878493
Lake view South,33.722964, 73.136076
Foreign Office South,33.712899, 73.101262
ABPARA South,33.705923, 73.088807
CDA South,33.700303431924866, 73.0781500655588
G-7/G-8,33.69769731791605, 73.06192043418612
PIMS GATE ,33.705359, 73.055402
PIMS ,33.70536252884795, 73.0506062954996
