Stop Name,latitude,longitude
Aabpara Stop,33.70854193061269,73.09101074653853
Embassy road stop,33.712614225559335,73.09883702662725
Serena Stop,33.71396481168787,73.1034083047947
Lake View,33.7230325430208,73.13540905728654
Malpur stop,33.729706979350134,73.14462527147433
Shahdara stop,33.73479749277476,73.15925449133833
NIPS Stop,33.74458223261904,73.1584110969007
University Stop,33.74491053352702,73.13133048768437
Bari imam,33.74408018818995,73.11112004818861
